count,word
5,guatemala
5,hand
5,havanao
5,heads
5,highest
5,himself
5,history
5,holy
5,human
5,idea
5,illegal
5,impunity
5,informal
5,inspected
5,intelligence,
5,intend
5,intends
5,interception
5,invasion
5,isolated
5,joint
5,justice
5,key
5,khrushchev
5,klein
5,l221
5,large
5,latina
5,leaving
5,liberty
5,liebengood
5,likewise
5,linked
5,list
5,llj
5,located
5,ltr
5,luns
5,mail
5,maintain
5,maintains
5,making
5,man
5,march
5,meant
5,mention
5,merely
5,messrs
5,minority
5,mxdn
5,noble
5,non
5,nor
5,nsasigintcommand
5,numerous
5,objectives
5,old
5,once
5,ondeath
5,opportunity
5,organized
5,originated
5,others
5,otherwise
5,peksa
5,perform
5,permit
5,pertinent
5,poland
5,pole
5,possession
5,potential
5,pouches
5,predecessor
5,quanbeck's
5,questions.
5,rankin
5,raul
5,reached
5,reactionto
5,really
5,reappear
5,receiving
5,recently
5,recruiting
5,referring
5,reflections
5,regardless
5,relations,
5,release
5,remember
5,repercussions
5,reporton
5,represents
5,reproduced
5,responses
5,responsible
5,revelation
5,revolution
5,run
5,russian
5,santiago
5,sarit
5,savings
5,saying
5,secretary,
5,set
5,shocked
5,showed
5,signed
5,significance.
5,six
5,sold
5,son
5,speak
5,speaks
5,stations
5,stay
5,steps
5,stewart
5,sudden
5,supreme
5,surrounding
5,talking
5,targets
5,tasks
5,tech
5,tee
5,telegrams
5,temporary
5,terminated
5,terms
5,texas
5,themselves
5,things
5,thorough
5,tic
5,timeframe.
5,tokennedy's
5,translation
5,translations
5,trl
5,try
5,tudn
5,unlikely
5,utmost
5,venezuela
5,violent
5,win
5,yekaah
5,zionist
4,0005
4,1400
4,1417
4,1500
4,17312
4,1930
4,1965
4,1970
4,1975
4,1992
4,23rd
4,2400
4,2nd
4,6878862
4,6878924
4,6878930
4,6878955
4,6878972
4,6878993
4,6879014
4,6879037
4,6879038
4,6879049
4,6879065
4,6879069
4,a4268711
4,a4268750
4,a4268766
4,a4268781
4,a4268815
4,a4269356
4,a4269382
4,a4269397
4,a4269400
4,a4269401
4,a4269434
4,a4269435
4,a4274863
4,aaa
4,absurd
4,accredited
4,acting
4,activities.
4,acts
4,acty
4,addition
4,addressed
4,addressing
4,adopt
4,advantage,
4,affair
4,agencyo
4,agreements
4,aircraft
4,airport
4,amount
4,answered
4,anything
4,archives
4,arif
4,arise
4,around
4,aroused
4,assassinatio
4,association
4,ation
4,attending
4,austria
4,basic
4,bennett
4,ber
4,brazil
4,bringing
4,bulletin
4,caffrey
4,caldevillahas
4,caldevillawas
4,candidate
4,causing
4,cautiousness
4,chi
4,chicago
4,chik
4,circleso
4,clarification
4,classification.
4,cleared
4,closed
4,co-operation
4,cobo
4,codeword
4,collaborator
4,colombian
4,colonel
4,comm
4,commercial
4,commission's
4,committees
4,communicating
4,compared
4,comrade
4,confidence
4,conservative
4,consider
4,consultation
4,contacted
4,contains3
4,convinced
4,corrected
4,course
4,cuba,military
4,cubar
4,cuys
4,dci
4,ddm
4,declass
4,decree
4,deed
4,defenseof
4,del
4,demonstrates
4,depart
4,departed
4,detail
4,details
4,detection
4,determined.
4,determining
4,din
4,discussions.
4,documentinformation
4,documenting
4,documenttype
4,doubt
4,downgradin
4,dtd
4,egypt
4,emotion
4,enciphered
4,enemy
4,enlightening
4,ensure
4,ent
4,entire
4,equanimity
4,erdered
4,establishment
4,evaluation
4,evening
4,exists
4,experienced
4,exposed
4,extensive
4,failed
4,favor
4,feb
4,feels
4,five
4,flee
4,floor
4,frame
4,france
4,francis
4,frequently
4,friday
4,fugitive
4,gary
4,generally
4,german
4,gives
4,grave
4,greater
4,guarantee
4,hall
4,handled
4,hdh
4,head
4,headlines
4,help
4,homage
4,honorable
4,hoped
4,hostile
4,however
4,hungarian
4,hysteria
4,ilg
4,implication
4,indian
4,indication
4,individuals,
4,inf
4,influences
4,informa
4,informally,
4,informationaffecting
4,inspired
4,intention
4,intentions
4,interests
4,intervention
4,involvement
4,ion
4,island
4,issue
4,itdp
4,job
4,join
4,judicial
4,judy
4,jun
4,kennedy,the
4,kept
4,keyed
4,knew
4,knowledge,
4,larson
4,las
4,learning
4,led
4,lhe
4,likely
4,lisbon-tangier
4,listed
4,litigation
4,low
4,macapagal
4,maintaining
4,mannerto
4,meade,maryland
4,meaning
4,meaningof
4,memo
4,men
4,mike
4,minaferes
4,minimum
4,mou
4,mourns
4,mutual
4,n0015
4,near
4,netherland
4,netherlands
4,none
4,nong
4,nordlicht
4,nrl
4,objective
4,obtaining
4,occupy
4,ony
4,opened
4,operation
4,ord
4,organization
4,organizationo
4,organizing
4,orleans
4,oswaldin
4,painful
4,paris
4,participate
4,particular
4,pathet
4,pay
4,philippine
4,phone
4,plane
4,planes
4,plans
4,pointed
4,pol
4,powers
4,pre
4,primarily
4,princess
4,priorities
4,prison
4,prisoners
4,procedure
4,products
4,prohibitedby
4,proof
4,propaganda
4,property
4,protection
4,provides
4,providing
4,provocation
4,queen
4,radical
4,ranking
4,rapprochement
4,rec
4,recalled
4,recalls
4,recovered
4,recovered.
4,reflection
4,refuge
4,reiterate
4,relaxed
4,religious
4,remains
4,replied
4,repo
4,represented
4,republican
4,reputed
4,resources
4,rest
4,restrictionsla,
4,resulted
4,rise
4,rule
4,sabotage
4,salvadoran
4,saudi
4,saw
4,scope
4,sed
4,seem
4,selected
4,sfcnl
4,shed
4,short
4,side
4,signature
4,sihanouk
4,smead
4,speakers
4,speaking
4,spring
4,stand
4,stating
4,subcommittee's
4,submitted
4,substantial
4,suggested
4,suggestions
4,sultan
4,supported
4,sure
4,surprise
4,talked
4,tasking
4,telecon
4,telegrams,
4,th2
4,theme
4,thereby
4,third
4,thisdocument
4,thoroughly
4,throughout
4,times
4,ting
4,tokennedy
4,town
4,trade
4,tudb
4,ultra
4,unauthorizedpersonis
4,uncertain
4,unclassified
4,underlined
4,university
4,unusual
4,usn
4,vemy
4,verbally
4,vets
4,voice
4,week
4,weeks
4,wide
4,william
4,wishes
4,withdrawal
4,wobensmith
4,wonder
4,wording
4,wrote
4,yes
4,yesterday,
